8.17 8.6 9.0 9.6 10.5
3.204472064971924 3.204472064971924 3.2044711112976074 3.204422950744629 2.1952919960021973
821.0328369140625 150.55499267578125 11.561031341552734 3.2527737617492676 2.2355289459228516
477.0094299316406 72.70618438720703 8.555469512939453 3.307651996612549 2.304611921310425
385.19317626953125 57.99161148071289 8.429018020629883 3.3913841247558594 2.3901138305664062
379.6715393066406 56.34727096557617 8.851109504699707 3.490973949432373 2.4861321449279785
410.0413513183594 55.0477294921875 8.932900428771973 3.5962038040161133 2.5861639976501465
431.3361511230469 52.57587814331055 7.398699760437012 3.7059690952301025 2.688230037689209
470.38018798828125 61.111968994140625 7.9691081047058105 3.829380989074707 2.7993760108947754
409.12603759765625 43.025474548339844 6.912875175476074 3.967449188232422 2.922023057937622
471.191650390625 45.36635208129883 6.282468795776367 4.116176128387451 3.053955078125
716.91748046875 83.67203521728516 9.358482360839844 4.310219764709473 3.229508876800537
887.5039672851562 98.56376647949219 11.17928409576416 4.566429138183594 3.4658830165863037
1034.5308837890625 121.15412902832031 14.691431045532227 4.622014045715332 3.506009101867676
1292.6142578125 160.19647216796875 18.499786376953125 4.725034713745117 3.597486972808838
1706.8636474609375 249.90823364257812 32.84210968017578 6.8554229736328125 5.684977054595947
2492.483642578125 470.5213928222656 67.42622375488281 5.856206893920898 3.8270580768585205
3810.703369140625 892.1212158203125 201.5972137451172 26.280805587768555 4.005520820617676
4525.78369140625 1231.2073974609375 300.73724365234375 65.13774108886719 4.2805023193359375
5650.587890625 1604.361572265625 384.1935119628906 49.79378890991211 5.132865905761719
8252.2490234375 2964.09130859375 1056.9671630859375 290.6384582519531 38.70457077026367
30528.68359375 17738.41796875 10910.8330078125 4472.21044921875 507.5508117675781
40068.53125 25003.091796875 16918.373046875 8050.8779296875 1652.84521484375
52146.14453125 31842.3515625 19883.80859375 9159.0537109375 1747.6343994140625
63088.9296875 42496.76171875 26620.740234375 11938.779296875 2479.583251953125
15324.4326171875 9767.49609375 7139.1298828125 4366.48046875 1174.940673828125
30064.705078125 20007.064453125 13545.49609375 7404.53662109375 1454.135009765625
51128.93359375 34565.89453125 22559.951171875 11379.8056640625 2904.446044921875
